1066.00, -0.104
1064.50, -0.146
1058.00, 0.083
1061.00, -0.167
1070.00, 0.05
1060.00, -0.061
1056.00, 0.037
1060.00, 0.136
1061.00, -0.093
1057.00, 0.1
1056.00, -0.093
1055.50, 0.188
1052.00, 0.204
1055.00, -0.067
1051.00, 0.125
1051.00, 0.167
1051.00, -0.083
1054.00, -0.037
1049.00, 0.013
1053.00, -0.19
1057.50, -0.083
1063.50, -0.048
1071.00, -0.193
1082.00, -0.08
1089.00, -0.123
1080.00, 0.067
1081.00, -0.139
1081.00, 0.048
1073.00, 0.097
1072.00, -0.133
1074.00, 0.061
1083.00, -0.056
1082.00, 0.121
1078.00, 0.056
1081.50, -0.033
1084.50, 0.0
1082.50, -0.13
1074.00, 0.067
1075.00, -0.083
1065.00, -0.19
1063.00, 0.042
1062.00, -0.146
1068.50, 0.0
1073.50, 0.0
1071.00, -0.037
1074.50, -0.083
1078.00, -0.021
1109.00, -0.087
1112.00, -0.045
1108.00, 0.088
1137.00, -0.037
1144.00, -0.116
1156.00, -0.012
1195.00, -0.098
1170.00, -0.019
1190.00, -0.113
1174.50, -0.091
1168.00, 0.046
1174.00, -0.026
1179.00, -0.089
1193.50, -0.175
1193.50, 0.027
1184.00, -0.088
1180.00, 0.019
1168.00, -0.009
1172.00, -0.01
1160.00, -0.1
1159.00, 0.048
1156.00, -0.069
1139.00, 0.115
1152.00, -0.033
1131.50, 0.061
1143.00, 0.0
1150.00, -0.25
1136.50, 0.071
1127.50, 0.125
1131.00, -0.115
1111.00, 0.044
1104.00, 0.144
1108.00, 0.208
1119.50, -0.153
1119.00, 0.0
1128.00, -0.03
1112.50, 0.051
1121.00, 0.061
1117.00, -0.107
1119.00, 0.026
1131.50, -0.073
1126.50, 0.014
1125.00, 0.056
1130.00, -0.013
1130.00, -0.083
1131.50, -0.037
1137.00, -0.076
1143.50, 0.037
1143.00, -0.181
1150.00, -0.076
1152.00, -0.106
1165.50, 0.091
1153.00, 0.012
1147.00, -0.015
1144.00, 0.2
1128.50, 0.083
1127.50, 0.021
1127.00, 0.074
1131.00, 0.1
1126.50, 0.062
1131.00, -0.033
1146.50, 0.015
1149.00, -0.042
1155.00, 0.056
1156.50, -0.069
1160.00, 0.0
1157.00, 0.062
1170.00, -0.108
1160.00, 0.014
1147.50, -0.018
1151.50, 0.061
1149.00, -0.056
1155.00, 0.15
1156.00, 0.042
1156.50, 0.091
1154.00, 0.019
1160.00, 0.083
1156.00, -0.222
1151.50, -0.125
1149.00, 0.083
1155.50, 0.0
1160.00, 0.204
1159.00, -0.019
1157.00, 0.019
1157.50, 0.071
1158.00, -0.083
1148.00, 0.019
1152.00, 0.097
1143.00, 0.1
1142.00, 0.117
1137.00, 0.188
1136.00, -0.021
1129.00, 0.111
1123.50, 0.026
1123.50, -0.03
1129.00, -0.056
1121.50, -0.104
1125.00, -0.222
1119.00, 0.1
1118.50, 0.067
1122.50, -0.182
1119.00, -0.133
1116.00, -0.121
1116.50, 0.167
1124.00, -0.037
1119.00, -0.056
1125.00, 0.074
1122.50, -0.133
1133.00, 0.033
1126.00, -0.083
1124.50, 0.062
1124.00, 0.033
1126.50, -0.083
1127.00, -0.037
1127.00, -0.093
1130.50, -0.037
1126.00, -0.083
1116.00, 0.0
1117.00, -0.037
1119.00, -0.017
1124.00, 0.146
1125.00, 0.021
1118.50, 0.0
1119.00, 0.167
1122.50, 0.019
1123.00, 0.024
1126.00, -0.167
1127.00, -0.125
1127.00, 0.13
